location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-24T01:00:00+00:00,2024-02-24T02:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T02:00:00+00:00,2024-02-24T03:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-24T03:00:00+00:00,2024-02-24T04:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-24T04:00:00+00:00,2024-02-24T05:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,240,µg/m³,2024-02-24T05:00:00+00:00,2024-02-24T06:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,240,µg/m³,2024-02-24T06:00:00+00:00,2024-02-24T07:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T07:00:00+00:00,2024-02-24T08:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T08:00:00+00:00,2024-02-24T09:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,280,µg/m³,2024-02-24T09:00:00+00:00,2024-02-24T10:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,310,µg/m³,2024-02-24T10:00:00+00:00,2024-02-24T11:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-24T12:00:00+00:00,2024-02-24T13:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T13:00:00+00:00,2024-02-24T14:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T14:00:00+00:00,2024-02-24T15:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-24T15:00:00+00:00,2024-02-24T16:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,270,µg/m³,2024-02-24T16:00:00+00:00,2024-02-24T17:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,350,µg/m³,2024-02-24T17:00:00+00:00,2024-02-24T18:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,300,µg/m³,2024-02-24T18:00:00+00:00,2024-02-24T19:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-24T19:00:00+00:00,2024-02-24T20:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,310,µg/m³,2024-02-24T20:00:00+00:00,2024-02-24T21:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,420,µg/m³,2024-02-24T21:00:00+00:00,2024-02-24T22:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,680,µg/m³,2024-02-24T22:00:00+00:00,2024-02-24T23:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,620,µg/m³,2024-02-24T23:00:00+00:00,2024-02-25T00:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,510,µg/m³,2024-02-25T00:00:00+00:00,2024-02-25T01:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,500,µg/m³,2024-02-25T01:00:00+00:00,2024-02-25T02:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,510,µg/m³,2024-02-25T02:00:00+00:00,2024-02-25T03:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,420,µg/m³,2024-02-25T03:00:00+00:00,2024-02-25T04:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,430,µg/m³,2024-02-25T04:00:00+00:00,2024-02-25T05:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,450,µg/m³,2024-02-25T05:00:00+00:00,2024-02-25T06:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,530,µg/m³,2024-02-25T06:00:00+00:00,2024-02-25T07:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,660,µg/m³,2024-02-25T07:00:00+00:00,2024-02-25T08:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,490,µg/m³,2024-02-25T08:00:00+00:00,2024-02-25T09:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-25T09:00:00+00:00,2024-02-25T10:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-25T11:00:00+00:00,2024-02-25T12:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,240,µg/m³,2024-02-25T12:00:00+00:00,2024-02-25T13:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-25T13:00:00+00:00,2024-02-25T14:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,230,µg/m³,2024-02-25T14:00:00+00:00,2024-02-25T15:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-25T15:00:00+00:00,2024-02-25T16:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,290,µg/m³,2024-02-25T16:00:00+00:00,2024-02-25T17:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-25T17:00:00+00:00,2024-02-25T18:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,390,µg/m³,2024-02-25T18:00:00+00:00,2024-02-25T19:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
